3002,619,748,48,117,615,1103,40,163,33,243
3003,174,189,343,272,355,426,358,535,957,446
3004,720,1007,641,3,1846,1875,2036,1678,8,756
3005,517,127,538,268,86,1105,322,470,647,240
3006,828,193,51,1982,517,1139,499,455,149,714
3007,643,94,1075,146,57,272,67,990,168,6
3008,78,85,586,182,3,305,2235,350,1196,1423
3009,1209,974,931,184,626,753,1118,267,1835,1213
3010,167,203,625,39,343,85,382,394,585,414
3011,110,1341,1081,519,1115,437,212,1137,739,1073
3012,408,1304,714,570,1539,1280,1241,2320,593,666
3013,124,189,127,26,141,213,1228,439,418,586
3014,1114,270,1956,512,355,88,1654,418,639,431
3015,263,194,191,911,137,1482,1171,1336,934,1875
3016,1423,242,398,572,2011,80,958,887,122,477
3017,847,921,515,1007,2372,1068,504,73,1137,1389
3018,790,39,363,272,547,211,288,219,504,1166
3019,266,756,171,1509,510,6,982,326,1502,1200
3020,600,15,57,565,504,1210,794,162,1023,6
3021,762,59,1539,79,629,1270,157,1723,860,501
3022,231,1105,268,1855,815,505,89,122,1323,195
3023,1209,994,1241,126,1381,296,1088,499,1578,1007
3024,588,4,50,669,417,1588,531,1426,1730,1472
3025,798,487,75,625,49,17,584,926,1383,770
3026,1018,27,794,799,869,1107,1126,696,16,474
3027,58,74,1341,1242,1061,666,51,438,1213,1617
3028,198,79,874,375,1000,325,1275,1996,1749,934
3029,20,435,815,517,881,59,453,1298,460,481
3030,1431,482,1221,945,1604,770,2343,1592,561,1417
3031,760,990,32,145,2397,935,662,571,1200,2379
3032,78,130,783,653,147,183,620,735,435,786
3033,231,790,290,349,1011,945,374,321,897,537
3034,1200,363,519,179,714,711,1650,240,483,385
3035,177,553,236,631,2030,1450,152,171,1503,741
3036,1276,2091,880,272,576,105,1258,1630,363,919
3037,632,975,311,134,783,145,852,968,482,998
3038,0,1631,2038,1622,2792,2311,276,2250,266,1516
3039,48,209,126,843,790,1058,231,211,555,130
3040,327,807,27,1650,470,39,326,714,15,434
3041,352,1384,905,84,1577,412,464,1712,535,1969
3042,3,733,881,2323,1,1902,506,15,84,2795
3043,264,717,512,538,565,150,1744,720,702,401
3044,1535,1619,19,533,226,347,1111,2302,383,1069
3045,949,853,942,531,273,1244,445,2279,2061,1014
3046,1018,990,0,720,206,629,1075,120,630,861
3047,643,156,39,702,795,798,869,678,240,565
3048,553,681,2161,2141,1529,258,40,609,158,239
3049,2042,263,128,954,430,501,869,499,895,72
3050,325,656,445,35,200,500,1692,1592,1009,369
3051,663,98,951,2122,619,1921,325,1115,533,1101
3052,92,1584,729,29,331,135,1194,192,1049,1652
3053,1331,1210,260,551,483,755,839,2144,600,1633
3054,558,1198,316,1202,754,1029,1919,1655,420,546
3055,104,1133,164,50,1300,2293,847,23,1696,2427
3056,382,1194,75,160,1106,872,937,209,1416,532
3057,1018,1344,758,10,112,392,153,777,559,1058
3058,546,123,1115,945,1619,160,865,939,612,676
3059,292,529,541,894,945,146,505,168,50,439
3060,67,662,420,432,1280,1535,2003,39,605,1216
3061,521,259,683,1345,472,822,1034,458,1887,805
3062,151,128,202,263,968,755,1149,1003,1041,84
3063,132,167,531,516,1150,84,29,9,425,268
3064,369,0,213,799,656,1258,356,1915,606,120
3065,189,316,23,343,1431,937,936,9,312,209
3066,1365,1210,904,1009,936,119,2492,1757,1901,140
3067,743,662,655,865,1963,433,425,117,133,677
3068,300,1665,467,544,1192,1524,452,364,2273,1385
3069,104,629,156,950,665,1070,256,280,106,173
3070,1150,171,489,738,1846,293,532,1075,945,14
3071,283,556,151,182,338,1617,738,1307,1546,332
3072,175,718,195,678,59,1331,853,111,308,588
3073,876,256,354,1485,29,1488,308,939,904,1648
3074,275,597,438,733,718,1331,1118,748,517,1566
3075,259,166,982,0,546,1523,1655,147,1241,118
3076,4,622,790,67,1118,582,1717,1280,272,179
3077,210,1619,6,711,1281,2031,45,1476,1635,29
3078,266,661,27,1488,334,732,512,229,1523,428
3079,587,1163,726,905,1641,117,1079,56,49,1685
3080,1075,762,1058,1081,148,1576,1326,566,967,399
3081,1061,186,575,180,558,376,137,571,1772,30
3082,10,17,273,669,1126,311,184,6,25,724
3083,872,501,307,267,425,2159,899,880,901,807
3084,195,287,327,272,468,905,267,73,897,1190
3085,438,405,264,272,2237,812,1365,1168,799,2133
3086,606,499,896,925,1368,788,1599,222,1050,197
3087,177,284,525,611,374,815,461,706,792,741
3088,113,244,1118,762,567,242,94,192,546,1109
3089,48,151,629,766,1253,1105,14,1237,1610,1497
3090,184,113,273,799,535,482,136,202,1276,728
3091,964,666,519,1253,1476,1168,435,84,1520,2279
3092,317,500,50,885,1497,839,346,1503,1987,445
3093,237,853,156,979,199,993,354,2279,331,586
3094,116,900,566,1594,1431,1856,1339,807,349,91
3095,671,1553,4,933,1767,896,792,200,206,1021
3096,244,229,292,89,2267,865,1289,824,1182,955
3097,512,1200,381,420,880,151,1046,58,354,2153
3098,171,188,1112,2292,1385,437,8,739,860,597
3099,134,500,479,276,126,770,508,1115,1023,937
3100,214,163,184,10,728,753,683,1482,908,293
3101,936,517,134,23,831,994,878,564,1882,935
3102,831,945,4,242,1466,1,417,178,2264,323
3103,97,790,160,743,880,444,1118,13,465,103
3104,759,1017,622,1019,321,147,1715,1723,1553,207
3105,27,206,714,1157,298,1298,483,539,821,1584
3106,514,1137,1179,2158,857,175,1723,1285,1984,1198
3107,797,221,741,296,975,83,1476,1039,585,1590
3108,517,321,116,901,206,123,2452,311,75,20
3109,770,70,433,958,535,724,2611,379,1110,1902
3110,1334,126,20,1607,1084,1316,455,1825,1932,2185
3111,1348,728,123,559,392,501,876,2039,1166,2269
3112,134,27,657,4,156,68,590,465,406,704
3113,419,231,741,803,926,606,1613,937,1162,518
3114,733,237,123,788,1135,497,1168,364,754,883
3115,517,86,251,202,120,896,0,703,13,199
3116,1586,236,217,865,132,3,221,176,681,665
3117,48,2003,59,573,1439,739,1753,980,2231,1566
3118,1008,603,840,1007,385,17,110,923,188,885
3119,244,69,1200,929,268,283,1750,729,808,9
3120,929,1734,1179,630,697,164,883,836,441,1291
3121,315,872,1887,132,1673,2451,714,538,1854,2482
3122,728,1017,51,582,30,967,2234,122,596,440
3123,44,390,148,237,514,909,332,120,599,769
3124,350,1276,484,488,1998,1950,850,269,351,111
3125,48,268,1674,630,1087,1880,1284,697,1258,460
3126,382,1194,1061,2153,439,470,373,95,173,152
3127,1106,171,41,123,87,1276,435,1285,1535,495
3128,814,133,1376,843,1245,1310,1221,517,1266,1234
3129,44,64,128,317,603,994,147,17,941,862
3130,766,44,177,82,414,994,175,218,431,2047
3131,317,340,500,1157,50,251,311,40,321,444
3132,189,515,349,1524,27,188,79,1750,2036,753
3133,406,26,508,1935,434,137,1674,1213,461,717
3134,184,258,355,1517,159,266,1561,365,95,1633
3135,51,134,156,272,305,432,324,143,2003,514
3136,317,876,522,277,669,493,381,2025,2602,275
3137,678,112,758,212,588,57,99,1700,414,1027
3138,134,539,2131,444,958,517,55,792,1902,884
3139,614,8,606,212,1368,263,87,862,361,1025
3140,171,133,26,1075,137,762,202,788,437,630
3141,839,92,203,38,1270,1454,1764,531,1283,1449
3142,48,865,266,95,1098,229,138,2091,243,265
3143,113,263,51,651,531,1135,929,1226,2378,319
3144,741,236,8,520,54,152,366,1496,664,1663
3145,38,792,216,1042,406,845,1008,52,919,1644
3146,738,545,2036,527,895,903,1097,2343,206,1929
3147,127,317,461,57,58,1346,479,702,143,1629
3148,517,189,1366,2057,5,992,202,2285,124,110
3149,244,116,0,26,179,1309,213,274,95,199
3150,790,558,59,770,188,941,448,521,573,975
3151,515,866,1105,524,1045,480,290,429,526,220
3152,390,167,75,1359,187,584,1102,376,783,881
3153,221,176,206,1118,174,713,611,1157,349,518
3154,662,57,676,1313,798,63,1237,739,81,734
3155,1075,144,359,67,999,611,15,29,676,1013
3156,9,1336,663,1184,105,891,1267,236,1259,890
3157,213,662,199,222,448,457,916,482,870,112
3158,795,340,324,1862,877,1333,2158,1177,839,1386
3159,60,237,183,1000,321,599,122,1253,759,631
3160,26,171,183,68,1586,78,204,661,788,539
3161,127,79,85,575,1228,191,853,1198,197,10
3162,1313,352,766,2425,1184,795,1273,157,876,1357
3163,522,1691,126,244,2058,1244,737,728,386,588
3164,94,522,1935,188,497,892,839,701,72,1846
3165,186,1241,47,435,839,20,292,1310,702,457
3166,547,198,10,1545,1832,715,903,332,109,1023
3167,519,340,891,27,944,1888,376,290,2584,682
3168,210,711,934,17,651,364,1381,1214,903,79
3169,60,741,1405,85,1195,506,415,77,1712,1218
3170,714,2300,950,553,524,64,1761,2302,1263,95
3171,350,263,39,275,387,433,69,843,2417,878
3172,237,364,845,2013,954,167,125,878,283,14
3173,68,335,522,332,376,218,1613,908,267,1708
3174,524,355,220,1195,1584,2091,2153,1922,1011,693
3175,350,508,244,993,113,64,1256,1323,153,938
3176,509,522,438,541,151,277,939,535,982,415
3177,23,1092,984,740,204,174,2017,374,1703,170
3178,173,897,941,2237,415,2239,288,943,335,2275
3179,520,374,1005,733,238,541,517,325,528,1253
3180,629,1456,861,151,168,186,1454,14,609,61
3181,5,896,564,349,1526,1219,321,1378,212,1660
3182,733,741,214,641,23,128,86,682,1251,133
3183,414,1061,1194,177,1042,945,1352,337,657,1516
3184,40,277,542,814,424,1887,372,17,354,195
3185,958,2231,3,718,2702,225,2719,1635,349,1293
3186,766,22,795,2030,2,4,1663,2033,2031,2131
3187,51,48,194,141,718,1539,135,39,168,2489
3188,568,93,1726,767,1843,850,206,7,1577,448
3189,19,195,182,43,738,509,1935,372,1154,197
3190,280,1300,441,300,1326,359,748,495,448,504
3191,324,454,508,420,746,869,211,668,510,1115
3192,85,188,1213,240,2378,551,669,2802,1817,276
3193,48,113,1690,2323,1232,120,982,141,438,2316
3194,205,396,204,720,93,891,222,808,1156,615
3195,1216,134,2361,1051,887,849,336,1317,1145,2838
3196,189,918,33,4,466,527,1264,808,372,701
3197,1253,1237,67,1240,1039,116,1178,2965,1586,2320
3198,891,58,179,470,1145,745,267,573,1655,1423
3199,317,371,273,40,475,537,1590,396,1135,2153
3200,84,1118,756,212,167,1476,202,1797,1675,528
3201,89,647,331,41,541,769,1106,14,1381,1314
3202,244,22,218,406,414,1523,88,429,567,884
3203,84,167,385,1517,396,696,588,142,650,831
3204,312,737,291,614,263,501,94,331,936,1359
3205,517,800,113,264,225,360,218,530,939,814
3206,324,922,304,1141,941,891,1181,90,1103,256
3207,116,244,167,156,563,1433,1111,229,1070,1258
3208,1381,988,2270,853,767,280,209,1005,1109,1831
3209,68,67,173,41,106,291,922,40,999,286
3210,87,194,1092,1454,2091,2065,231,1638,939,2025
3211,128,317,542,460,815,982,669,148,806,533
3212,60,908,141,518,417,88,1595,47,1691,1855
3213,134,585,681,1001,1761,524,565,958,2337,649
3214,48,438,1344,1109,755,237,587,512,143,891
3215,714,428,39,945,567,922,358,2,1005,479
3216,84,1098,474,1,1584,1543,475,562,2911,1748
3217,321,0,277,662,26,1450,1614,218,1652,1880
3218,231,160,396,1931,505,2091,2062,1177,575,93
3219,585,665,186,758,1584,343,346,2041,1017,2051
3220,214,840,1041,857,157,273,375,975,206,702
3221,92,2011,41,723,2269,765,1226,2705,2569,140
3222,869,517,545,881,889,870,931,1232,218,84
3223,33,756,730,1543,531,50,1087,1311,202,1394
3224,124,5,1545,38,132,1535,1584,424,1228,1628
3225,221,1237,1231,2214,316,20,279,540,512,1522
3226,1210,922,137,90,433,296,701,1243,772,447
3227,558,112,720,929,1154,1017,130,482,815,203
3228,425,273,1240,1289,985,1646,994,2490,2,921
3229,1558,954,697,988,758,678,1097,325,506,1485
3230,189,385,1042,941,201,509,322,730,1563,166
3231,639,519,354,132,2153,429,614,873,425,552
3232,194,1450,733,1605,96,908,542,998,294,158
3233,559,321,135,1529,2269,1641,994,116,53,2524
3234,237,862,132,350,993,164,39,86,2235,2328
3235,104,23,4,48,217,2,629,264,290,30
3236,283,1973,1231,366,298,648,923,697,377,502
3237,51,611,67,829,1115,1237,1450,1503,1496,1105
3238,189,335,576,1024,444,581,1118,125,109,511
3239,113,1630,390,519,44,552,47,248,766,1124
3240,922,328,741,584,260,179,715,56,1650,1301
3241,48,1103,77,1259,808,689,2127,573,33,739
3242,790,277,465,283,509,1577,1173,372,697,935
3243,317,15,85,175,123,338,932,728,364,726
3244,104,307,231,899,2788,2214,1817,3131,1155,1060
3245,38,815,457,40,1790,941,810,1748,106,1254
3246,199,210,213,1251,171,1240,87,1313,533,542
3247,0,1237,84,2232,127,50,96,27,1753,1650
3248,381,5,244,1232,994,283,444,837,382,2036
3249,567,538,156,322,489,605,525,575,472,1711
3250,629,718,136,741,1619,159,1298,184,612,985
3251,516,231,1168,493,425,1,272,535,331,220
3252,505,26,1618,236,1551,1096,89,1614,21,1289
3253,22,428,97,499,20,795,326,711,1253,29
3254,273,524,1135,530,1345,439,937,1011,168,481
3255,519,349,862,522,1613,217,909,896,535,1263
3256,277,597,861,243,968,919,609,542,372,170
3257,23,716,1105,723,1405,1454,642,694,1682,115
3258,164,145,390,43,755,909,406,18,1046,775
3259,273,78,145,1405,758,305,1517,763,1118,1336
3260,259,454,15,363,263,1232,474,898,876,929
3261,315,800,178,383,256,42,647,1124,428,385
3262,96,603,843,630,125,468,696,1232,137,533
3263,406,171,1712,866,869,532,1523,993,316,26
3264,528,194,1207,1868,180,760,504,1135,885,1296
3265,336,486,1973,194,939,2474,192,2604,821,2690
3266,280,529,444,527,97,873,535,343,1061,1168
3267,51,68,243,385,57,1075,166,0,790,465
3268,3,213,625,815,919,219,57,47,359,386
3269,151,171,392,565,531,4,115,352,964,122
3270,1042,701,900,559,641,739,1596,323,292,43
3271,1038,184,1601,740,945,1008,617,716,291,359
3272,275,661,515,415,1182,1299,512,17,178,291
3273,77,512,1145,202,406,359,1531,600,76,244
3274,127,104,1298,546,994,960,283,78,2269,856
3275,15,515,396,371,326,14,349,1517,412,958
3276,258,15,27,719,723,726,1913,115,1272,445
3277,2269,1348,1639,63,2083,1115,203,209,504,2048
3278,642,58,1712,533,856,1017,1149,1105,1655,1935
3279,1210,1864,369,82,1443,1111,1894,1969,1858,1749
3280,376,538,1381,290,194,317,242,1300,1042,1839
3281,718,1394,2030,539,610,756,1531,861,70,741
3282,113,1084,839,569,620,1290,1089,348,533,317
3283,44,714,317,109,60,1539,414,151,1492,238
3284,1070,1111,1935,377,2158,526,254,106,2481,937
3285,15,37,27,1313,47,701,1351,1131,735,2327
3286,111,829,236,1449,726,1070,504,694,2,1105
3287,486,22,766,529,470,229,1297,1272,1394,1652
3288,1158,1231,1542,68,60,2031,1536,1517,562,909
3289,350,532,910,915,10,2599,1750,591,98,1484
3290,128,714,2091,147,322,1150,1405,891,33,303
3291,1313,60,973,2489,355,1605,777,1319,2071,165
3292,911,512,738,251,214,1139,148,783,611,1116
3293,287,509,990,153,1139,1251,425,1535,215,1348
3294,869,1058,467,26,940,470,122,1094,364,643
3295,92,872,43,1105,218,992,1145,786,912,386
3296,264,84,686,911,639,909,26,871,910,593
3297,837,85,44,242,738,2288,2138,656,762,1346
3298,336,1232,1228,815,2055,979,921,1352,142,820
3299,1832,200,895,1111,955,176,1576,1017,1015,1406
3300,1528,506,714,1249,770,872,363,652,462,369
3301,1712,124,4,116,151,669,263,862,9,2091
3302,22,41,711,280,1004,665,499,1105,1540,374
3303,1503,1546,2327,1297,1534,717,622,1445,280,856
3304,371,273,890,505,3,1194,15,342,958,776
3305,434,209,277,431,275,1005,726,799,428,1633
3306,533,923,387,925,166,1166,59,1935,338,292
3307,563,1222,701,1353,2416,748,658,484,350,24
3308,864,437,59,675,1601,680,696,454,1015,1067
3309,1105,64,2011,661,343,376,1902,379,78,508
3310,517,2899,2895,1679,1958,1842,389,620,636,2298
3311,163,119,1439,791,604,252,1958,1223,719,1371
3312,187,998,328,1072,865,632,1276,106,103,1998
3313,990,23,283,105,742,148,45,119,1344,111
3314,738,533,0,564,2235,1595,1103,1067,31,678
3315,151,7,27,713,122,444,16,1651,556,129
3316,218,1184,0,375,1017,1010,770,1172,454,200
3317,1466,128,1517,1652,92,1921,2047,2041,7,1445
3318,553,1452,414,47,11,1794,1298,116,141,1239
3319,814,175,133,39,1364,890,2541,1078,422,2114
3320,770,434,128,562,244,1106,423,1472,644,315
3321,1118,123,43,350,642,335,584,603,237,1150
3322,184,68,256,885,1651,115,176,865,1210,32
3323,124,97,128,288,294,713,1235,1000,558,325
3324,219,2214,1927,266,788,173,267,116,381,242
3325,134,3,350,311,266,1467,508,145,738,122
3326,564,799,517,2555,866,591,1157,1265,196,975
3327,498,1436,1399,416,1404,870,1219,1420,2153,894
3328,546,617,275,743,115,865,217,425,2570,409
3329,244,23,515,860,2153,1558,2036,520,199,769
3330,27,1011,524,439,406,383,642,625,276,1162
3331,263,189,40,467,2259,2282,420,795,348,3251
3332,546,206,155,10,535,2036,539,1251,75,386
3333,3,1528,168,417,873,210,1650,1210,796,511
3334,527,504,343,272,194,143,1221,486,423,874
3335,137,1870,1440,1053,622,894,732,1009,431,1064
3336,501,354,664,221,293,168,55,1182,279,1755
3337,67,1466,396,1301,1517,305,383,417,470,238
3338,315,44,505,43,470,542,1105,33,525,357
3339,94,519,199,697,619,276,711,226,452,586
3340,315,500,1263,517,40,1276,921,2055,463,1584
3341,929,64,221,703,343,775,669,1678,2006,1368
3342,437,612,864,852,800,937,734,843,2259,812
3343,1730,84,170,92,539,509,1610,736,1761,990
3344,96,17,202,1066,512,319,619,243,929,67
3345,665,45,1921,1584,529,17,1623,995,580,1917
3346,499,256,800,357,425,982,2134,1158,909,2028
3347,273,26,1264,723,741,798,418,369,386,236
3348,26,107,69,567,211,305,1036,603,216,112
3349,437,1120,733,106,1466,706,308,873,2299,447
3350,315,372,1244,931,979,40,2237,956,1159,1
3351,2298,1894,991,2647,192,3107,2817,97,646,390
3352,676,1715,1103,573,797,1316,945,364,1382,181
3353,26,5,322,676,139,120,689,167,1540,1200
3354,123,1200,334,798,1046,358,287,580,385,2003
3355,5,741,175,348,349,425,393,116,641,738
3356,116,221,283,0,1276,29,57,535,45,895
3357,198,155,755,4,122,555,1216,577,850,1115
3358,23,209,1466,435,195,454,909,288,647,1105
3359,14,567,632,1528,731,371,645,275,583,88
3360,259,754,678,850,603,135,533,1843,467,799
3361,464,1790,435,581,307,1364,544,873,831,218
3362,176,765,264,1386,231,203,1343,2086,1327,601
3363,1024,219,323,342,28,513,871,1654,218,2694
3364,1210,656,1355,390,825,90,202,1529,1381,87
3365,104,153,2028,868,2231,1875,170,580,780,149
3366,770,2220,2489,1987,29,46,892,2724,2707,2706
3367,264,139,895,324,741,93,558,319,573,332
3368,67,186,755,424,1251,78,1210,237,990,553
3369,714,994,198,146,609,798,240,428,208,17
3370,1210,139,3,586,6,1666,2041,291,215,2046
3371,411,741,617,123,13,186,336,1105,237,323
3372,528,376,1162,743,877,386,1691,783,676,622
3373,246,770,243,88,860,681,1457,1004,1537,1149
3374,1135,188,831,575,229,219,1690,1208,1929,758
3375,273,669,27,516,509,29,923,1523,420,1244
3376,974,843,148,788,964,2366,326,1135,335,292
3377,547,577,1061,14,644,305,69,183,67,1041
3378,831,113,869,891,522,164,336,936,41,1751
3379,994,221,1447,814,1403,12,172,890,399,1461
3380,364,67,2240,283,682,368,376,468,464,743
3381,788,931,268,545,935,132,927,527,892,126
3382,96,43,2042,435,788,467,529,1166,1578,1476
3383,123,434,1091,726,125,576,852,1067,317,1357
3384,124,390,1341,46,656,217,187,184,847,619
3385,221,316,173,387,33,292,1751,593,1927,194
3386,509,372,406,281,41,911,1651,194,234,540
3387,50,2350,1327,726,1862,505,51,711,653,1165
3388,406,1019,1371,136,527,428,69,520,1303,2259
3389,797,2049,1236,183,175,2611,1933,1272,309,28
3390,522,1732,2409,1505,87,29,34,1664,1311,1147
3391,533,67,862,1887,218,872,870,1263,326,486
3392,206,562,2122,790,1562,763,524,54,1639,950
3393,1456,1231,615,1251,1318,985,171,1662,523,10
3394,853,2328,149,127,1643,1046,357,1614,324,806
3395,22,272,171,211,319,144,797,795,98,219
3396,209,381,1405,216,1764,59,221,264,1663,1652
3397,315,509,669,885,109,355,379,206,178,539
3398,68,15,1109,272,676,905,122,486,1831,530
3399,843,1103,591,1207,1066,1476,1991,1839,349,1001
3400,1837,793,630,32,280,1674,1975,1700,16,407
3401,167,985,799,1645,2341,2310,502,2697,2327,1463
3402,171,1228,702,216,1063,1253,2292,275,143,226
3403,587,568,885,72,67,748,910,1935,386,673
3404,500,519,415,860,891,898,387,964,815,323
3405,741,273,770,47,52,162,765,541,1836,409
3406,113,127,58,194,531,195,331,873,178,385
3407,311,586,998,394,27,671,538,1468,533,1308
3408,538,376,156,213,488,1200,206,138,387,767
3409,5,109,715,798,1109,831,585,1181,466,192
3410,733,619,406,199,163,517,504,755,702,862
3411,64,137,793,532,192,1041,786,930,870,203
3412,231,365,642,355,417,892,545,311,2018,866
3413,290,567,1336,1011,182,2127,1162,41,935,657
3414,48,38,205,771,79,1340,363,418,983,675
3415,264,1326,532,531,864,876,498,791,1365,35
3416,104,1465,156,524,2031,279,540,520,1624,2233
3417,280,890,277,18,287,16,885,506,648,1503
3418,713,646,112,754,50,693,861,1256,1023,406
3419,381,798,515,132,713,243,1304,1109,446,405
3420,218,39,10,1348,331,481,126,1568,71,571
3421,205,41,644,0,50,1385,511,664,509,919
3422,148,352,512,166,231,1344,1027,704,504,849
3423,259,382,862,272,519,941,229,448,937,209
3424,1259,825,298,1102,619,269,2133,1651,384,1685
3425,994,661,1149,212,1535,840,488,384,2122,647
3426,127,587,206,123,13,829,1475,343,45,865
3427,412,950,491,597,1871,1163,1038,1584,706,459
3428,529,124,323,369,1488,298,979,9,819,537
3429,1061,29,918,955,716,1590,162,2156,1535,165
3430,22,741,177,612,1251,666,52,392,77,1046
3431,396,145,84,605,662,138,731,1184,1266,512
3432,209,263,38,164,743,166,1810,50,1216,547
3433,91,905,864,1711,703,446,635,324,1848,185
3434,96,839,177,1195,92,1092,205,681,509,1467
3435,1712,113,869,244,231,287,1846,908,192,264
3436,134,213,597,186,1423,1236,737,871,205,1376
3437,317,305,327,534,44,525,992,1181,322,117
3438,755,148,864,601,662,0,187,848,1381,783
3439,315,13,500,1691,425,226,311,603,462,183
3440,371,268,365,566,858,1643,1177,2099,799,1227
3441,112,925,1151,222,2556,331,348,1226,1175,1344
3442,504,27,258,316,520,47,9,13,18,1348
3443,1106,315,417,515,1338,1118,1755,177,1400,331
3444,68,9,283,379,135,1187,864,1615,1248,444
3445,1119,1130,1116,22,663,1535,2259,86,586,1296
3446,1228,156,533,611,287,195,221,678,182,47
3447,127,205,651,184,1173,43,622,745,39,1371
3448,67,68,1115,770,643,964,435,141,1497,1922
3449,376,84,1629,2135,1061,1950,214,308,2018,119
3450,167,1256,3,41,60,518,1312,374,733,1434
3451,499,541,529,153,891,1270,898,122,702,737
3452,586,432,173,998,371,411,989,1557,851,969
3453,296,137,1011,504,898,573,1172,1423,187,331
3454,41,39,109,470,151,521,1258,419,1264,741
3455,22,218,2782,1817,1850,157,1074,497,1022,515
3456,439,1528,316,488,194,729,1348,1009,737,1346
3457,30,231,622,1384,1216,151,988,1842,1348,453
3458,26,0,237,86,815,908,433,178,488,897
3459,546,184,132,718,112,122,424,713,737,331
3460,5,615,184,112,975,120,1371,980,407,1106
3461,150,926,590,760,770,319,498,1084,2099,791
3462,104,385,431,1753,610,1264,2524,2425,405,2494
3463,160,86,123,651,94,958,1009,130,587,392
3464,733,117,537,767,968,110,1005,885,898,327
3465,97,716,258,1272,288,324,599,30,2727,1256
3466,486,217,1001,1586,76,1568,88,1185,1239,335
3467,134,1457,1494,135,63,2031,92,143,213,834
3468,676,1545,766,74,1832,661,93,1037,296,799
3469,59,1150,274,908,173,42,178,508,453,1359
3470,90,2144,584,180,1348,153,1087,490,822,345
3471,134,171,515,792,1344,292,148,1283,231,925
3472,1276,1115,1346,950,372,665,243,1212,222,2080
3473,256,1466,149,54,1244,814,358,736,522,608
3474,701,432,918,556,43,641,219,391,358,2891
3475,1580,1131,1318,19,1160,201,116,1529,382,1552
3476,46,5,1503,557,1038,3,2003,421,676,389
3477,1847,174,662,865,109,1456,428,2624,1913,315
3478,9,41,643,897,587,444,1030,148,482,2239
3479,160,213,432,1018,864,808,1297,179,615,1038
3480,104,206,829,272,13,600,4,625,758,2155
3481,184,0,171,517,539,767,316,198,1467,584
3482,994,954,467,754,32,1927,847,2025,771,1231
3483,128,316,664,575,438,896,994,183,149,530
3484,669,600,623,175,121,2046,424,215,602,383
3485,1043,241,1162,2270,398,561,429,2017,2009,684
3486,167,1115,116,355,770,457,1973,479,13,330
3487,587,92,714,163,91,1250,675,1156,1843,200
3488,50,840,79,85,1344,597,1304,720,1346,719
3489,1348,1922,383,2214,1673,1261,2148,1080,1405,54
3490,196,909,982,185,1009,2082,1373,1988,1272,1391
3491,723,546,551,517,13,350,12,165,303,869
3492,669,77,1008,1014,146,1479,1610,675,670,2519
3493,1712,372,444,332,218,376,217,123,1254,2058
3494,651,22,5,243,896,256,529,10,221,542
3495,50,62,326,504,1256,741,126,1331,639,918
3496,831,714,1488,60,751,2243,1387,2626,1253,1956
3497,246,39,263,531,435,493,98,10,284,765
3498,44,9,1393,856,1331,911,1593,1332,350,291
3499,264,155,622,311,1195,1837,349,794,35,1051
3500,246,797,1584,373,714,2030,298,1405,1871,1256
3501,13,168,59,352,535,1150,462,263,331,1590
3502,199,198,740,919,566,631,908,14,1365,858
3503,0,1629,275,1887,518,1181,706,330,932,639
3504,417,505,1263,803,1582,1287,264,1626,1542,1944
3505,22,470,1158,10,275,923,713,1523,623,921
3506,304,1301,1689,1274,1272,1218,399,1206,1096,1138
3507,116,591,1935,294,1171,89,1482,764,676,847
3508,150,643,396,692,1011,1499,675,192,596,1655
3509,124,48,1075,666,110,272,1200,656,797,416
3510,994,1228,23,171,1008,10,739,1058,1280,2042
3511,150,290,335,748,27,541,1109,203,464,523
3512,148,92,58,1423,644,731,180,1482,754,229
3513,26,945,797,315,529,43,865,63,1537,1331
3514,829,631,156,1299,1449,652,525,1061,520,1631
3515,619,22,349,1265,137,1173,1046,1078,1670,626
3516,1251,644,14,865,1049,799,166,718,615,1150
3517,1106,275,1023,292,96,713,2214,1150,472,908
3518,129,472,432,296,95,1599,2754,1180,616,361
3519,29,512,308,892,371,872,354,78,880,766
3520,17,376,482,1286,1612,361,2610,1728,1955,1276
3521,246,1674,57,244,352,857,327,424,567,1150
3522,214,770,1092,891,467,775,738,678,1019,1115
3523,29,429,478,682,276,469,37,13,75,703
3524,2158,1200,15,156,363,669,89,889,1172,338
3525,900,840,1321,651,1219,1112,2343,1592,2270,594
3526,40,843,1184,836,1259,322,1181,641,603,489
3527,2236,3025,192,2366,3143,2973,3344,2860,2667,381
3528,934,294,1088,120,878,814,1098,2289,3011,243
3529,315,305,738,1558,126,155,911,461,463,79
3530,244,2011,350,164,22,2483,617,283,231,506
3531,104,184,64,287,321,73,419,337,897,555
3532,151,925,460,84,495,958,375,1466,1871,405
3533,559,194,134,311,381,1008,170,499,364,1450
3534,44,62,216,929,150,864,559,1149,923,868
3535,3,1145,149,1005,504,1655,383,728,2135,904
3536,1159,508,877,2239,372,1366,1751,149,3042,816
3537,439,512,110,507,531,501,109,1672,177,576
3538,790,793,85,507,91,891,303,2161,1517,883
3539,242,587,89,90,122,1431,840,274,614,858
3540,546,47,242,664,172,1283,348,323,115,866
3541,406,508,1712,937,875,831,1200,1105,44,2063
3542,2030,665,2516,1675,794,867,2446,540,1645,2637
3543,27,13,799,1465,829,708,1623,1761,736,444
3544,415,220,546,908,27,248,551,271,78,69
3545,1131,1584,597,2705,437,726,1111,42,330,414
